KO_ID,Description
K00001,"E1.1.1.1, adh | alcohol dehydrogenase"
K10254,"ohyA, sph | oleate hydratase"
K10258,"TER, TSC13, CER10 | very-long-chain enoyl-CoA reductase"
K10266,FBXW10 | F-box and WD-40 domain protein 10
K10297,FBXO11 | F-box protein 11
K10319,FBXO45 | F-box protein 45
K10352,MYH | myosin heavy chain
K10353,"E2.7.1.76, dak | deoxyadenosine kinase"
K10356,MYO1 | myosin I
K10357,MYO5 | myosin V
K10361,MYO15 | myosin XV
K10388,PLEC | plectin
K10389,TUBG | tubulin gamma
K10398,"KIF11, EG5 | kinesin family member 11"
K10405,KIFC1 | kinesin family member C1
K10408,"DNAH | dynein heavy chain, axonemal"
K10413,"DYNC1H | dynein heavy chain 1, cytosolic"
K10415,"DYNC1I, DNCI | dynein intermediate chain, cytosolic"
K10422,"CLIP2, CYLN2 | CAP-Gly domain-containing linker protein 2"
K10423,CLIP3_4 | CAP-Gly domain-containing linker protein 3/4
K10439,rbsB | ribose transport system substrate-binding protein
K10440,rbsC | ribose transport system permease protein
K10441,rbsA | ribose transport system ATP-binding protein
K10448,KLHL10 | kelch-like protein 10
K10449,KLHL11 | kelch-like protein 11
K10469,KLHL34 | kelch-like protein 34
K10480,BTBD8 | BTB/POZ domain-containing protein 8
K10481,BTBD9 | BTB/POZ domain-containing protein 9
K10485,"BTBD13, GMCL1, GCL | BTB/POZ domain-containing protein 13 (germ cell-less protein-like 1)"
K10486,BTBD14 | BTB/POZ domain-containing protein 14
K10492,ZBTB5 | zinc finger and BTB domain-containing protein 5
K10517,"ZBTB46, BTBD4 | zinc finger and BTB domain-containing protein 46"
K10530,lctO | lactate oxidase
K10531,"pvdA, SIDA | L-ornithine N5-monooxygenase [EC:1.14.13.195 1.14.13.196]"
K10533,"E3.3.2.8 | limonene-1,2-epoxide hydrolase"
K10536,aguA | agmatine deiminase
K10537,araF | L-arabinose transport system substrate-binding protein
K10538,araH | L-arabinose transport system permease protein
K10539,araG | L-arabinose transport system ATP-binding protein
K10540,mglB | methyl-galactoside transport system substrate-binding protein
K10541,mglC | methyl-galactoside transport system permease protein
K10542,mglA | methyl-galactoside transport system ATP-binding protein
K10543,xylF | D-xylose transport system substrate-binding protein
K10544,xylH | D-xylose transport system permease protein
K10545,xylG | D-xylose transport system ATP-binding protein
K10546,"ABC.GGU.S, chvE | putative multiple sugar transport system substrate-binding protein"
K10547,"ABC.GGU.P, gguB | putative multiple sugar transport system permease protein"
K10548,"ABC.GGU.A, gguA | putative multiple sugar transport system ATP-binding protein"
K10549,alsB | D-allose transport system substrate-binding protein
K10550,alsC | D-allose transport system permease protein
K10551,alsA | D-allose transport system ATP-binding protein
K10554,frcA | fructose transport system ATP-binding protein
K10555,lsrB | AI-2 transport system substrate-binding protein
K10556,lsrC | AI-2 transport system permease protein
K10557,lsrD | AI-2 transport system permease protein
K10558,"lsrA, ego | AI-2 transport system ATP-binding protein"
K10559,rhaS | rhamnose transport system substrate-binding protein
K10560,rhaP | rhamnose transport system permease protein
K10561,rhaQ | rhamnose transport system permease protein
K10562,rhaT | rhamnose transport system ATP-binding protein
K10563,"mutM, fpg | formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]"
K10573,"UBE2A, UBC2, RAD6A | ubiquitin-conjugating enzyme E2 A"
K10576,"UBE2H, UBC8 | ubiquitin-conjugating enzyme E2 H"
K10577,"UBE2I, UBC9 | ubiquitin-conjugating enzyme E2 I"
K10586,"BIRC6, BRUCE | baculoviral IAP repeat-containing protein 6 (apollon)"
K10589,UBE3C | ubiquitin-protein ligase E3 C
K10590,TRIP12 | E3 ubiquitin-protein ligase TRIP12
K10591,"NEDD4, RSP5 | E3 ubiquitin-protein ligase NEDD4"
K10592,"HUWE1, MULE, ARF-BP1 | E3 ubiquitin-protein ligase HUWE1"
K10597,"UBE4B, UFD2 | ubiquitin conjugation factor E4 B"
K10625,UBR1 | E3 ubiquitin-protein ligase UBR1
K10630,"RBCK1, HOIL1 | RanBP-type and C3HC4-type zinc finger-containing protein 1"
K10661,"MARCH6, DOA10 | E3 ubiquitin-protein ligase MARCH6"
K10670,grdA | glycine/sarcosine/betaine reductase complex component A [EC:1.21.4.2 1.21.4.3 1.21.4.4]
K10671,grdE | glycine reductase complex component B subunit alpha and beta
K10672,grdB | glycine reductase complex component B subunit gamma
K10673,"strA | streptomycin 3""-kinase"
K10676,"tfdB | 2,4-dichlorophenol 6-monooxygenase"
K10678,nfsA | nitroreductase
K10679,"nfnB, nfsB | nitroreductase / dihydropteridine reductase [EC:1.-.-.- 1.5.1.34]"
K10680,nemA | N-ethylmaleimide reductase
K10684,"UBLE1A, SAE1 | ubiquitin-like 1-activating enzyme E1 A"
K10685,"UBLE1B, SAE2, UBA2 | ubiquitin-like 1-activating enzyme E1 B"
K10696,BRE1 | E3 ubiquitin-protein ligase BRE1
K10697,"rpaA | two-component system, OmpR family, response regulator RpaA"
K10703,"PHS1, PAS2 | very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase"
K10706,"SETX, ALS4 | senataxin"
K10708,frlB | fructoselysine 6-phosphate deglycase
K10709,frlC | protein FrlC
K10710,frlD | fructoselysine 6-kinase
K10711,"frlR | GntR family transcriptional regulator, frlABCD operon transcriptional regulator"
K10716,"kch, trkA, mthK, pch | voltage-gated potassium channel"
K10725,cdc6A | archaeal cell division control protein 6
K10726,"mcm, cdc21 | replicative DNA helicase Mcm"
K10732,"GINS1, PSF1 | GINS complex subunit 1"
K10735,"GINS4, SLD5 | GINS complex subunit 4"
K10736,MCM10 | minichromosome maintenance protein 10
K10742,DNA2 | DNA replication ATP-dependent helicase Dna2
K10747,LIG1 | DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]
K10748,"tus, tau | DNA replication terminus site-binding protein"
K10750,CHAF1A | chromatin assembly factor 1 subunit A
K10751,CHAF1B | chromatin assembly factor 1 subunit B
K10752,"RBBP4, HAT2, CAF1, MIS16 | histone-binding protein RBBP4"
K10754,RFC1 | replication factor C subunit 1
K10755,RFC2_4 | replication factor C subunit 2/4
K10756,RFC3_5 | replication factor C subunit 3/5
K10758,QSOX | thiol oxidase
K10761,THG1 | tRNA(His) guanylyltransferase
K10762,ydaV | putative replication protein
K10763,hda | DnaA-homolog protein
K10764,metZ | O-succinylhomoserine sulfhydrylase
K10771,APEX1 | AP endonuclease 1
K10772,APEX2 | AP endonuclease 2
K10773,NTH | endonuclease III
K10775,PAL | phenylalanine ammonia-lyase
K10777,"LIG4, DNL4 | DNA ligase 4"
K10778,"ada | AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase"
K10780,fabL | enoyl-[acyl-carrier protein] reductase III
K10793,prdA | D-proline reductase (dithiol) PrdA
K10794,prdB | D-proline reductase (dithiol) PrdB
K10795,prdD | D-proline reductase (dithiol)-stabilizing protein PrdD
K10796,prdE | D-proline reductase (dithiol)-stabilizing protein PrdE
K10797,enr | 2-enoate reductase
K10798,PARP | poly [ADP-ribose] polymerase
K10800,SMUG1 | single-strand selective monofunctional uracil DNA glycosylase
K10804,tesA | acyl-CoA thioesterase I [EC:3.1.2.- 3.1.1.5]
K10805,tesB | acyl-CoA thioesterase II
K10806,yciA | acyl-CoA thioesterase YciA
K10807,RRM1 | ribonucleoside-diphosphate reductase subunit M1
K10808,RRM2 | ribonucleoside-diphosphate reductase subunit M2
K10810,tenI | thiazole tautomerase (transcriptional regulator TenI)
K10819,E2.7.13.3 | histidine kinase
K10823,oppF | oligopeptide transport system ATP-binding protein
K10824,nikE | nickel transport system ATP-binding protein
K10830,"psaB, scaC | manganese/zinc transport system ATP-binding protein"
K10831,tauB | taurine transport system ATP-binding protein
K10839,"RAD23, HR23 | UV excision repair protein RAD23"
K10841,"ERCC6, CSB, RAD26 | DNA excision repair protein ERCC-6"
K10843,"ERCC3, XPB | DNA excision repair protein ERCC-3"
K10844,"ERCC2, XPD | DNA excision repair protein ERCC-2"
K10846,"ERCC5, XPG, RAD2 | DNA excision repair protein ERCC-5"
K10850,"narT | MFS transporter, NNP family, putative nitrate transporter"
K10857,exoX | exodeoxyribonuclease X
K10865,MRE11 | double-strand break repair protein MRE11
K10875,"RAD54L, RAD54 | DNA repair and recombination protein RAD54 and RAD54-like protein"
K10877,RAD54B | DNA repair and recombination protein RAD54B
K10896,FANCM | fanconi anemia group M protein
K10906,recE | exodeoxyribonuclease VIII
K10907,K10907 | aminotransferase
K10908,"POLRMT, RPO41 | DNA-directed RNA polymerase, mitochondrial"
K10914,"crp | CRP/FNR family transcriptional regulator, cyclic AMP receptor protein"
K10929,ctxB | cholera enterotoxin subunit B
K10938,acfC | accessory colonization factor AcfC
K10939,acfD | accessory colonization factor AcfD
K10941,"fleQ, flrA | sigma-54 dependent transcriptional regulator, flagellar regulatory protein"
K10942,"flrB, fleS | two-component system, sensor histidine kinase FlrB"
K10943,"flrC, fleR | two-component system, response regulator FlrC"
K10947,"padR | PadR family transcriptional regulator, regulatory protein PadR"
K10954,zot | zona occludens toxin
K10956,SEC61A | protein transport protein SEC61 subunit alpha
K10957,RAD55 | DNA repair protein RAD55
K10967,"KTR1_3 | alpha 1,2-mannosyltransferase"
K10972,"allS | LysR family transcriptional regulator, transcriptional activator of the allD operon"
K10973,"allR | IclR family transcriptional regulator, negative regulator of allantoin and glyoxylate utilization operons"
K10974,codB | cytosine permease
K10975,allP | allantoin permease
K10977,aksA | methanogen homocitrate synthase [EC:2.3.3.14 2.3.3.-]
K10978,aksF | methanogen homoisocitrate dehydrogenase [EC:1.1.1.87 1.1.1.-]
K10979,ku | DNA end-binding protein Ku
K10984,"PTS-Gam-EIIB, agaB | PTS system, galactosamine-specific IIB component"
K10985,"PTS-Gam-EIIC, agaC | PTS system, galactosamine-specific IIC component"
K10986,"PTS-Gam-EIID, agaD | PTS system, galactosamine-specific IID component"
K10997,"TOF1, SWI1 | replication fork protection complex subunit Tof1/Swi1"
K11003,"hlyD, cyaD | hemolysin D"
K11004,"hlyB, cyaB | ATP-binding cassette, subfamily B, bacterial HlyB/CyaB"
K11005,hlyA | hemolysin A
K11013,cdtA | cytolethal distending toxin subunit A
K11014,cdtB | cytolethal distending toxin subunit B
K11015,cdtC | cytolethal distending toxin subunit C
K11021,tccC | insecticidal toxin complex protein TccC
K11031,slo | thiol-activated cytolysin
K11041,eta | exfoliative toxin A/B
K11045,cfa | cAMP factor
K11050,"ABC-2.CYL.A, cylA | multidrug/hemolysin transport system ATP-binding protein"
K11051,"ABC-2.CYL.P, cylB | multidrug/hemolysin transport system permease protein"
K11059,entA | probable enterotoxin A
K11060,entB | probable enterotoxin B
K11062,entD | probable enterotoxin D
K11065,"tpx | thiol peroxidase, atypical 2-Cys peroxiredoxin"
K11066,"E3.5.1.28D, amiD | N-acetylmuramoyl-L-alanine amidase"
K11068,hlyIII | hemolysin III
K11069,potD | spermidine/putrescine transport system substrate-binding protein
K11070,potC | spermidine/putrescine transport system permease protein
K11071,potB | spermidine/putrescine transport system permease protein
K11072,potA | spermidine/putrescine transport system ATP-binding protein
K11073,potF | putrescine transport system substrate-binding protein
K11074,potI | putrescine transport system permease protein
K11075,potH | putrescine transport system permease protein
K11076,potG | putrescine transport system ATP-binding protein
K11085,"msbA | ATP-binding cassette, subfamily B, bacterial MsbA"
K11089,"TROVE2, SSA2 | 60 kDa SS-A/Ro ribonucleoprotein"
K11090,"LA, SSB | lupus La protein"
K11093,SNRP70 | U1 small nuclear ribonucleoprotein 70kDa
K11102,"gltP, gltT | proton glutamate symport protein"
K11103,dctA | aerobic C4-dicarboxylate transport protein
K11104,melB | melibiose permease
K11105,"cvrA, nhaP2 | cell volume regulation protein A"
K11106,ttdT | L-tartrate/succinate antiporter
K11107,yfaE | ferredoxin
K11115,CDC13 | cell division control protein 13
K11121,SIR2 | NAD-dependent histone deacetylase SIR2
K11130,"NOP10, NOLA3 | H/ACA ribonucleoprotein complex subunit 3"
K11131,"DKC1, NOLA4, CBF5 | H/ACA ribonucleoprotein complex subunit 4"
K11132,EST1 | telomere elongation protein
K11134,ELG1 | telomere length regulation protein
K11135,PINX1 | Pin2-interacting protein X1
K11137,"TELO2, TEL2 | telomere length regulation protein"
K11139,"hlyE, clyA, sheA | hemolysin E"
K11144,dnaI | primosomal protein DnaI
K11145,K11145 | ribonuclease III family protein
K11147,DHRS4 | dehydrogenase/reductase SDR family member 4
K11153,RDH12 | retinol dehydrogenase 12
K11159,K11159 | carotenoid cleavage dioxygenase
K11160,DGAT2 | diacylglycerol O-acyltransferase 2 [EC:2.3.1.20 2.3.1.75]
K11175,purN | phosphoribosylglycinamide formyltransferase 1
K11176,purO | IMP cyclohydrolase
K11177,yagR | xanthine dehydrogenase YagR molybdenum-binding subunit
K11178,yagS | xanthine dehydrogenase YagS FAD-binding subunit
K11179,"tusE, dsrC | tRNA 2-thiouridine synthesizing protein E"
K11180,dsrA | dissimilatory sulfite reductase alpha subunit
K11181,dsrB | dissimilatory sulfite reductase beta subunit
K11184,"chr, crh | catabolite repression HPr-like protein"
K11189,PTS-HPR | phosphocarrier protein
K11191,"PTS-Mur-EIIB, murP | PTS system, N-acetylmuramic acid-specific IIB component"
K11198,"PTS-Mng-EIIA, mngA, hrsA | PTS system, 2-O-A-mannosyl-D-glycerate-specific IIA component"
K11201,"PTS-Fru2-EIIA | PTS system, fructose-specific IIA-like component"
K11202,"PTS-Fru2-EIIB | PTS system, fructose-specific IIB-like component"
K11203,"PTS-Fru2-EIIC | PTS system, fructose-specific IIC-like component"
K11204,GCLC | glutamate--cysteine ligase catalytic subunit
K11208,yncG | GST-like protein
K11209,"yghU, yfcG | GSH-dependent disulfide-bond oxidoreductase"
K11211,kdkA | 3-deoxy-D-manno-octulosonic acid kinase
K11212,cofD | LPPG:FO 2-phospho-L-lactate transferase
K11213,STE2 | pheromone alpha factor receptor
K11214,SHPK | sedoheptulokinase
K11215,STE12 | transcription factor STE12
K11216,lsrK | autoinducer-2 kinase
K11229,BCK1 | mitogen-activated protein kinase kinase kinase
K11232,"YPD1 | osomolarity two-component system, phosphorelay intermediate protein YPD1"
K11237,BEM1 | bud emergence protein 1
K11238,BNI1 | cytokinesis protein
K11249,eamB | cysteine/O-acetylserine efflux protein
K11250,leuE | leucine efflux protein
K11251,H2A | histone H2A
K11252,H2B | histone H2B
K11253,H3 | histone H3
K11258,ilvM | acetolactate synthase II small subunit
K11260,fwdG | 4Fe-4S ferredoxin
K11261,"fwdE, fmdE | formylmethanofuran dehydrogenase subunit E"
K11262,ACACA | acetyl-CoA carboxylase / biotin carboxylase 1 [EC:6.4.1.2 6.3.4.14]
K11263,"bccA | acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]"
K11264,"scpB, mmcD | methylmalonyl-CoA decarboxylase"
K11267,PDS5 | sister chromatid cohesion protein PDS5
K11269,"CTF18, CHL12 | chromosome transmission fidelity protein 18"
K11271,"DSCC1, DCC1 | sister chromatid cohesion protein DCC1"
K11272,MRC1 | mediator of replication checkpoint protein 1
K11279,"NAP1L1, NRP | nucleosome assembly protein 1-like 1"
K11292,"SUPT6H, SPT6 | transcription elongation factor SPT6"
K11293,"HIRA, HIR1 | protein HIRA/HIR1"
K11294,"NCL, NSR1 | nucleolin"
K11304,"TIP60, KAT5, ESA1 | histone acetyltransferase HTATIP"
K11309,"RTT109, KAT11 | regulator of Ty1 transposition protein 109"
